Hazard Unique Identifier,Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage,Hazard Event (Grouped)
2077,3,Lightning,2,2006,1,0,0,25342592,Lightning
2078,4,Severe Storm/Thunder Storm/ Wind,3,2006,1,0,0,673036,Storms
2079,2,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,660394,Storms
2080,2,Lightning,3,2006,1,0,0,431967,Lightning
2081,2,Severe Storm/Thunder Storm/ Wind,3,2006,1,0,0,151957,Storms
2082,4,Tornado,1,2006,1,0,0,86821,Storms
2083,4,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,86559,Storms
2084,5,Severe Storm/Thunder Storm/ Wind,4,2006,1,0,0,76882,Storms
2085,2,Lightning,3,2006,1,0,0,76113,Lightning
2086,1,Wind,3,2006,1,0,0,16753,Wind
2087,2,Severe Storm/Thunder Storm/ Wind,2,2006,1,0,0,15205,Storms
2088,2,Coastal,2,2006,1,12,0,0,Coastal
2089,5,Hail,2,2006,1,0,117,0,Hail
2090,1,Severe Storm/Thunder Storm/ Wind,3,2006,1,11,0,0,Storms
2091,2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,90,17131256,Storms
2092,1,Wind,2,2007,1,0,0,7606582,Wind
2093,3,Flooding,2,2007,2,0,0,849667,Flooding
2094,5,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,731094,Storms
2095,2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,216094,Storms
2096,1,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,155428,Storms
2097,2,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,148057,Storms
2098,2,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,86353,Storms
2099,1,Lightning,3,2007,1,0,0,79077,Lightning
2100,5,Severe Storm/Thunder Storm/ Wind,3,2007,1,0,0,77738,Storms
2101,1,Severe Storm/Thunder Storm/ Wind,2,2007,1,0,0,45006,Storms
2102,4,Tornado,2,2007,1,0,0,14645,Storms
2103,2,Tornado,3,2007,1,0,0,8422,Storms
2104,6,Tornado,1,2007,1,0,0,0,Storms
2105,5,Tornado,2,2007,1,11,55,0,Storms
2106,3,Heat,3,2007,1,13,0,0,Drought/Heat
2107,2,Lightning,2,2007,1,0,12,0,Lightning
2108,1,Winter Weather,2,2007,1,0,0,0,Winter Weather
2109,1,Winter Weather,2,2007,1,0,0,0,Winter Weather
2110,2,Coastal,3,2007,1,12,0,0,Coastal
2111,2,Coastal,3,2007,1,11,0,0,Coastal
2112,1,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,8193106,Storms
2113,3,Wind,4,2008,1,0,0,1473284,Wind
2114,1,Tornado,3,2008,1,0,0,767791,Storms
2115,3,Flooding,3,2008,1,0,0,431285,Flooding
2116,3,Flooding,3,2008,1,0,0,345129,Flooding
2117,3,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,337425,Storms
2118,2,Lightning,3,2008,1,0,0,298176,Lightning
2119,4,Wind,4,2008,1,0,0,253853,Wind
2120,6,Wind,4,2008,1,0,0,172342,Wind
2121,5,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,169410,Storms
2122,5,Tornado,4,2008,1,0,0,159661,Storms
2123,5,Wind,4,2008,1,0,0,156506,Wind
2124,3,Tornado,1,2008,1,0,0,150942,Storms
2125,1,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,148089,Storms
2126,2,Tornado,1,2008,1,0,0,87146,Storms
2127,3,Severe Storm/Thunder Storm/ Wind,2,2008,1,0,0,79584,Storms
2128,3,Flooding,3,2008,1,0,0,77857,Flooding
2129,2,Severe Storm/Thunder Storm/ Wind,1,2008,1,0,0,72586,Storms
2130,4,Severe Storm/Thunder Storm/ Wind,3,2008,1,0,0,61239,Storms
2131,3,Flooding,3,2008,1,0,0,34753,Flooding
2132,1,Wind,2,2008,1,0,0,31012,Wind
2133,4,Severe Storm/Thunder Storm/ Wind,4,2008,1,0,0,15775,Storms
2134,2,Lightning,1,2008,1,0,0,15748,Lightning
2135,6,Tornado,2,2008,1,0,0,0,Storms
2136,4,Lightning,3,2008,1,12,0,0,Lightning
2137,2,Wildfire,2,2009,7,0,0,624505392,Wildfire
2138,3,Lightning,2,2009,1,0,0,8583065,Lightning
2139,2,Lightning,2,2009,1,0,0,6733929,Lightning
2140,2,Lightning,2,2009,1,0,0,5045216,Lightning
2141,3,Flooding,3,2009,2,0,0,4653830,Flooding
2142,3,Lightning,2,2009,1,0,0,3722493,Lightning
2143,1,Lightning,3,2009,1,0,0,3265512,Lightning
2144,2,Lightning,2,2009,1,0,0,1277235,Lightning
2145,4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,985360,Storms
2146,3,Wind,1,2009,1,0,0,434661,Wind
2147,3,Flooding,2,2009,1,0,0,267429,Flooding
2148,5,Lightning,3,2009,1,0,0,262204,Lightning
2149,4,Wind,1,2009,1,0,0,243462,Wind
2150,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,34,241280,Storms
2151,5,Wind,1,2009,1,0,0,239230,Wind
2152,5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,196101,Storms
2153,2,Tornado,3,2009,1,0,0,192619,Storms
2154,6,Wind,1,2009,1,0,0,172501,Wind
2155,4,Flooding,2,2009,1,0,0,130278,Flooding
2156,3,Flooding,4,2009,1,0,0,124330,Flooding
2157,4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,118103,Storms
2158,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,101532,Storms
2159,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,96890,Storms
2160,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,93257,Storms
2161,4,Severe Storm/Thunder Storm/ Wind,1,2009,1,0,0,91402,Storms
2162,5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,86295,Storms
2163,6,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,80742,Storms
2164,5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,74393,Storms
2165,5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,68626,Storms
2166,5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,67954,Storms
2167,5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,67757,Storms
2168,6,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,65804,Storms
2169,4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,65760,Storms
2170,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,63566,Storms
2171,3,Flooding,4,2009,1,0,0,61315,Flooding
2172,5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,59235,Storms
2173,5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,59166,Storms
2174,3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,46490,Storms
2175,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,44864,Storms
2176,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,43713,Storms
2177,4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,34468,Storms
2178,3,Flooding,4,2009,1,0,0,34154,Flooding
2179,4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,33580,Storms
2180,3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,33501,Storms
2181,4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,33270,Storms
2182,6,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,32290,Storms
2183,5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,32179,Storms
2184,4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,31783,Storms
2185,2,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,31488,Storms
2186,3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,31333,Storms
2187,5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,30385,Storms
2188,4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,29922,Storms
2189,3,Severe Storm/Thunder Storm/ Wind,4,2009,1,0,0,28971,Storms
2190,6,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,28660,Storms
2191,1,Flooding,4,2009,1,0,0,16917,Flooding
2192,2,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,15558,Storms
2193,2,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,15468,Storms
2194,5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,14376,Storms
2195,3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,7284,Storms
2196,2,Coastal,2,2009,1,12,0,0,Coastal
2197,2,Coastal,3,2009,1,10,10,0,Coastal
2198,2,Coastal,3,2009,1,12,12,0,Coastal
2199,3,Heat,4,2009,1,12,0,0,Drought/Heat
2200,6,Tornado,1,2010,1,0,0,3746223,Storms
2201,3,Lightning,3,2010,1,0,0,3542414,Lightning
2202,2,Lightning,3,2010,1,0,0,1630853,Lightning
2203,5,Tornado,3,2010,1,0,0,1378997,Storms
2204,5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,1313648,Storms
2205,2,Hail,2,2010,1,0,0,784991,Hail
2206,2,Hail,2,2010,1,0,0,536954,Hail
2207,2,Hail,2,2010,1,0,0,515261,Hail
2208,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,479009,Storms
2209,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,448161,Storms
2210,5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,390035,Storms
2211,3,Flooding,3,2010,1,0,0,378003,Flooding
2212,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,377176,Storms
2213,2,Hail,2,2010,1,0,0,345732,Hail
2214,2,Hail,2,2010,1,0,0,341800,Hail
2215,4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,339676,Storms
2216,1,Flooding,2,2010,1,0,0,339486,Flooding
2217,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,322905,Storms
2218,2,Hail,2,2010,1,0,0,297827,Hail
2219,2,Hail,2,2010,1,0,0,295703,Hail
2220,2,Hail,2,2010,1,0,0,291803,Hail
2221,2,Hail,2,2010,1,0,0,290218,Hail
2222,5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,275349,Storms
2223,6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,245997,Storms
2224,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,242954,Storms
2225,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,230789,Storms
2226,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,223148,Storms
2227,2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,218115,Storms
2228,2,Lightning,2,2010,1,0,0,216831,Lightning
2229,6,Hail,2,2010,1,0,0,203663,Hail
2230,3,Flooding,3,2010,1,0,0,194370,Flooding
2231,6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,191821,Storms
2232,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,191213,Storms
2233,2,Lightning,3,2010,1,0,0,174324,Lightning
2234,6,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,147296,Storms
2235,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,130924,Storms
2236,5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,129326,Storms
2237,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,127627,Storms
2238,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,124064,Storms
2239,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,123417,Storms
2240,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,119346,Storms
2241,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,115225,Storms
2242,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,103348,Storms
2243,4,Tornado,3,2010,1,0,0,101941,Storms
2244,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,101836,Storms
2245,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,100599,Storms
2246,4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,97813,Storms
2247,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,90394,Storms
2248,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,89262,Storms
2249,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,85829,Storms
2250,4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,85315,Storms
2251,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,84261,Storms
2252,2,Wind,1,2010,1,0,0,81986,Wind
2253,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,80456,Storms
2254,2,Hail,4,2010,1,0,0,76652,Hail
2255,6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,75257,Storms
2256,3,Flooding,2,2010,1,0,0,74972,Flooding
2257,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,69660,Storms
2258,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,67973,Storms
2259,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,67053,Storms
2260,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,66502,Storms
2261,5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,66438,Storms
2262,6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,66153,Storms
2263,4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65601,Storms
2264,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65227,Storms
2265,5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65081,Storms
2266,5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,63946,Storms
2267,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62983,Storms
2268,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62843,Storms
2269,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62082,Storms
2270,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62057,Storms
2271,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,61594,Storms
2272,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,61315,Storms
2273,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60884,Storms
2274,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60700,Storms
2275,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60605,Storms
2276,5,Tornado,3,2010,1,0,0,59920,Storms
2277,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,58994,Storms
2278,6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58741,Storms
2279,3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58614,Storms
2280,6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,58170,Storms
2281,4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58075,Storms
2282,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,57885,Storms
2283,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,52140,Storms
2284,4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,49976,Storms
2285,6,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,49553,Storms
2286,2,Hail,2,2010,1,0,0,48882,Hail
2287,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,48878,Storms
2288,2,Hail,4,2010,1,0,0,45939,Hail
2289,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,45677,Storms
2290,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,44507,Storms
2291,2,Hail,2,2010,1,0,0,44108,Hail
2292,3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,42852,Storms
2293,2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,39671,Storms
2294,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,33168,Storms
2295,4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,32924,Storms
2296,3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,32315,Storms
2297,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31872,Storms
2298,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31833,Storms
2299,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31681,Storms
2300,3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31669,Storms
2301,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31526,Storms
2302,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30927,Storms
2303,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30857,Storms
2304,5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30160,Storms
2305,2,Wind,1,2010,1,0,0,29424,Wind
2306,3,Flooding,3,2010,1,0,0,28986,Flooding
2307,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,28898,Storms
2308,4,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,28882,Storms
2309,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23453,Storms
2310,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23453,Storms
2311,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23375,Storms
2312,3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,17403,Storms
2313,2,Hail,2,2010,1,0,0,17270,Hail
2314,2,Hail,4,2010,1,0,0,17131,Hail
2315,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,17093,Storms
2316,2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,16888,Storms
2317,6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,16738,Storms
2318,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,16558,Storms
2319,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,16425,Storms
2320,2,Hail,2,2010,1,0,0,16126,Hail
2321,2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,15939,Storms
2322,2,Wind,3,2010,1,0,0,15208,Wind
2323,3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,14995,Storms
2324,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,14510,Storms
2325,4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,14498,Storms
2326,2,Hail,2,2010,1,0,0,7733,Hail
2327,6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,0,Storms
2328,6,Tornado,1,2010,1,0,0,0,Storms
2329,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,15682066,Storms
2330,6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8652814,Storms
2331,3,Severe Storm/Thunder Storm,3,2011,1,0,0,2037108,Storms
2332,5,Hail,2,2011,1,0,0,1561580,Hail
2333,5,Lightning,3,2011,1,0,0,1422980,Lightning
2334,3,Flooding,3,2011,1,0,0,1393707,Flooding
2335,5,Hail,2,2011,1,0,0,1043378,Hail
2336,5,Hail,2,2011,1,0,0,967384,Hail
2337,5,Hail,2,2011,1,0,0,966433,Hail
2338,5,Hail,2,2011,1,0,0,881593,Hail
2339,2,Hail,2,2011,1,0,0,832539,Hail
2340,4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,808670,Storms
2341,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,782533,Storms
2342,5,Tornado,2,2011,1,0,0,751993,Storms
2343,3,Flooding,3,2011,1,0,0,664148,Flooding
2344,4,Hail,2,2011,1,0,0,640040,Hail
2345,5,Hail,2,2011,1,0,0,630909,Hail
2346,5,Hail,2,2011,1,0,0,595401,Hail
2347,5,Hail,2,2011,1,0,0,573778,Hail
2348,3,Flooding,3,2011,1,0,0,515982,Flooding
2349,2,Hail,2,2011,1,0,0,504164,Hail
2350,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,453066,Storms
2351,2,Hail,2,2011,1,0,0,372125,Hail
2352,3,Flooding,3,2011,1,0,0,347881,Flooding
2353,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,344020,Storms
2354,3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,343259,Storms
2355,5,Flooding,3,2011,1,0,0,325866,Flooding
2356,3,Flooding,3,2011,1,0,0,319608,Flooding
2357,2,Hail,2,2011,1,0,0,315042,Hail
2358,5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,301971,Storms
2359,6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,301172,Storms
2360,5,Tornado,2,2011,1,0,0,300002,Storms
2361,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,294783,Storms
2362,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,285906,Storms
2363,5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,268700,Storms
2364,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,264335,Storms
2365,5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,218510,Storms
2366,6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,205156,Storms
2367,4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,199640,Storms
2368,5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,192715,Storms
2369,3,Hail,2,2011,1,0,0,190014,Hail
2370,3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,189767,Storms
2371,5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,188721,Storms
2372,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,173217,Storms
2373,2,Hail,2,2011,1,0,0,172786,Hail
2374,2,Hail,2,2011,1,0,0,170060,Hail
2375,5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,165019,Storms
2376,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,155730,Storms
2377,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,151354,Storms
2378,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,148057,Storms
2379,5,Hail,2,2011,1,0,0,148041,Hail
2380,2,Hail,2,2011,1,0,0,144253,Hail
2381,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,136809,Storms
2382,4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,134615,Storms
2383,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,129859,Storms
2384,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,123138,Storms
2385,6,Severe Storm/Thunder Storm/ Wind,1,2011,1,0,0,120449,Storms
2386,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,116505,Storms
2387,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,99962,Storms
2388,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,96205,Storms
2389,6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,95948,Storms
2390,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,94208,Storms
2391,2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,93476,Storms
2392,3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,90860,Storms
2393,3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,90470,Storms
2394,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,87655,Storms
2395,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,86987,Storms
2396,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,86542,Storms
2397,4,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,85600,Storms
2398,3,Flooding,3,2011,1,0,0,79933,Flooding
2399,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,77579,Storms
2400,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,75835,Storms
2401,6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,75669,Storms
2402,3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,75653,Storms
2403,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,75384,Storms
2404,2,Hail,2,2011,1,0,0,71603,Hail
2405,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,69419,Storms
2406,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,69038,Storms
2407,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,67827,Storms
2408,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,67649,Storms
2409,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,66952,Storms
2410,3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,65817,Storms
2411,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,65424,Storms
2412,5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,64764,Storms
2413,5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,64435,Storms
2414,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,63452,Storms
2415,2,Hail,2,2011,1,0,0,61955,Hail
2416,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,61397,Storms
2417,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,61328,Storms
2418,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,60339,Storms
2419,6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,60098,Storms
2420,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59762,Storms
2421,3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,59711,Storms
2422,5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,59387,Storms
2423,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59387,Storms
2424,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59292,Storms
2425,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58969,Storms
2426,5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,58785,Storms
2427,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58386,Storms
2428,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58335,Storms
2429,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,57745,Storms
2430,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,57701,Storms
2431,3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,51778,Storms
2432,6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,51593,Storms
2433,5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,51493,Storms
2434,4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49800,Storms
2435,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49567,Storms
2436,3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,49258,Storms
2437,3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49210,Storms
2438,6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,48801,Storms
2439,2,Hail,2,2011,1,0,0,48702,Hail
2440,4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,47451,Storms
2441,2,Hail,2,2011,1,0,0,46077,Hail
2442,2,Hail,2,2011,1,0,0,46005,Hail
2443,2,Hail,2,2011,1,0,0,45934,Hail
2444,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,45848,Storms
2445,2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,45701,Storms
