Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage,Hazard Event Grouped
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,177764,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,161230,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,156792,Storms
4,Tornado,2,2012,1,0,0,156522,Storms
5,Tornado,1,2012,1,0,0,152559,Storms
3,Flooding,2,2012,1,0,0,150498,Flooding
3,Flooding,2,2012,1,0,0,145664,Flooding
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,133029,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,127640,Storms
4,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,122821,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,119029,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,93704,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,91897,Storms
5,Hail,3,2012,1,0,0,83460,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,82747,Storms
4,Hail,2,2012,1,0,0,82739,Hail
3,Hail,3,2012,1,0,0,82493,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,78578,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,77349,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,76525,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,69602,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,69083,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,68924,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,68867,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,68683,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,67751,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,67510,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,64181,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,63965,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,63205,Storms
3,Flooding,3,2012,1,0,0,63154,Flooding
3,Flooding,3,2012,1,0,0,62450,Flooding
4,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,62057,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,11,0,59502,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,58233,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,57752,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,57517,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,51517,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,50604,Storms
2,Hail,2,2012,1,0,0,50490,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,50242,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,49924,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,49577,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,47598,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,47403,Storms
3,Flooding,3,2012,1,0,0,46614,Flooding
2,Hail,4,2012,1,0,0,46462,Hail
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,45767,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,44507,Storms
4,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,43718,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,43109,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,34627,Storms
2,Hail,4,2012,1,0,0,34468,Hail
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,34294,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,34170,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,34107,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,32918,Storms
3,Flooding,3,2012,1,0,0,32899,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,32464,Storms
2,Hail,4,2012,1,0,0,32192,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,31872,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,31849,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,31738,Storms
2,Hail,4,2012,1,0,0,31510,Hail
2,Hail,4,2012,1,0,0,30749,Hail
5,Severe Storm/Thunder Storm/ Wind,4,2012,1,0,0,30657,Storms
2,Hail,2,2012,1,0,0,29164,Hail
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,29135,Storms
6,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,29094,Storms
3,Flooding,2,2012,1,0,0,29056,Flooding
3,Flooding,3,2012,1,0,0,28812,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,28673,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,28593,Storms
2,Hail,3,2012,1,0,0,25191,Hail
2,Hail,4,2012,1,0,0,22673,Hail
2,Hail,3,2012,1,0,0,21004,Hail
2,Hail,2,2012,1,0,0,17310,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,17302,Storms
3,Flooding,3,2012,1,0,0,17155,Flooding
2,Hail,2,2012,1,0,0,17140,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,17082,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,16641,Storms
2,Hail,1,2012,1,0,0,16560,Hail
2,Hail,2,2012,1,0,0,16245,Hail
2,Hail,2,2012,1,0,0,16173,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,16008,Storms
2,Hail,2,2012,1,0,0,15905,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,15839,Storms
3,Flooding,3,2012,1,0,0,15672,Flooding
3,Flooding,2,2012,1,0,0,15371,Flooding
2,Lightning,3,2012,1,0,0,15333,Lightning
2,Hail,2,2012,1,0,0,15059,Hail
2,Hail,1,2012,1,0,0,14786,Hail
2,Hail,2,2012,1,0,0,14721,Hail
2,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,14487,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,14423,Storms
2,Hail,2,2012,1,0,0,8266,Hail
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,8102,Storms
2,Hail,1,2012,1,0,0,8006,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,7767,Storms
2,Hail,1,2012,1,0,0,7619,Hail
2,Hail,3,2012,1,0,0,7489,Hail
2,Hail,2,2012,1,0,0,7388,Hail
2,Hail,1,2012,1,0,0,4240,Hail
2,Hail,4,2012,1,0,0,4133,Hail
2,Hail,2,2012,1,0,0,3993,Hail
2,Hail,3,2012,1,0,0,3792,Hail
5,Hail,2,2012,1,0,0,0,Hail
2,Lightning,3,2012,1,0,13,0,Lightning
2,Wildfire,1,2013,1,0,0,177745305,Wildfire
3,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,13384699,Storms
1,Flooding,3,2013,1,0,0,8238284,Flooding
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,6480361,Storms
4,Tornado,2,2013,1,0,0,4881972,Storms
2,Tornado,2,2013,1,0,0,581895,Storms
1,Flooding,2,2013,1,0,0,429192,Flooding
3,Flooding,3,2013,1,0,0,377746,Flooding
2,Lightning,3,2013,1,0,0,303121,Lightning
3,Flooding,3,2013,1,0,0,296977,Flooding
2,Tornado,2,2013,1,0,0,224773,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,205632,Storms
6,Flooding,2,2013,2,0,0,197357,Flooding
3,Flooding,3,2013,1,0,0,184954,Flooding
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,173943,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,170868,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,168411,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,167650,Storms
5,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,164131,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,150514,Storms
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,149056,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,148739,Storms
4,Flooding,3,2013,1,0,0,138812,Flooding
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,128984,Storms
5,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,121806,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,121210,Storms
4,Hail,2,2013,1,0,0,117710,Hail
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,116036,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,115034,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,114628,Storms
2,Severe Storm/Thunder Storm - Wind,4,2013,1,0,0,102797,Storms
5,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,98906,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,93723,Storms
1,Tornado,2,2013,1,0,0,83817,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,78316,Storms
6,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,69691,Storms
6,Flooding,2,2013,1,0,0,67890,Flooding
5,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,67529,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,67085,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,66603,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,62976,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,61074,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,57771,Storms
5,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,57536,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,52126,Storms
6,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,52069,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,50618,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,49976,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,49429,Storms
2,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,47998,Storms
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,46571,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,46452,Storms
6,Severe Storm/Thunder Storm/ Wind,1,2013,1,0,0,45572,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,44859,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,44816,Storms
3,Flooding,2,2013,3,0,0,44712,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,43080,Storms
2,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,36675,Storms
3,Flooding,3,2013,1,0,0,34306,Flooding
4,Flooding,3,2013,1,0,0,34078,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,33764,Storms
3,Severe Storm/Thunder Storm,3,2013,1,0,0,33644,Storms
3,Flooding,3,2013,1,0,0,33580,Flooding
4,Flooding,2,2013,1,0,0,33523,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,33498,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,33216,Storms
3,Flooding,2,2013,1,0,0,32816,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,32160,Storms
3,Flooding,3,2013,1,0,0,31535,Flooding
3,Flooding,3,2013,1,0,0,31101,Flooding
4,Flooding,3,2013,1,0,0,30898,Flooding
6,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,30813,Storms
4,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,29766,Storms
3,Flooding,3,2013,1,0,0,29237,Flooding
2,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,29037,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,28850,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,17407,Storms
2,Wind,1,2013,1,0,0,16923,Wind
3,Flooding,2,2013,7,0,0,16687,Flooding
2,Severe Storm/Thunder Storm - Wind,4,2013,1,0,0,16578,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,16422,Storms
3,Flooding,2,2013,1,0,0,16097,Flooding
4,Flooding,2,2013,1,0,0,14791,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,14661,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2013,1,0,0,14621,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,14493,Storms
2,Severe Storm/Thunder Storm - Wind,3,2013,1,0,0,14472,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2013,1,0,0,8310,Storms
3,Severe Storm/Thunder Storm - Wind,2,2013,1,0,0,7750,Storms
2,Coastal,3,2013,1,12,0,0,Coastal
2,Coastal,3,2013,1,22,0,0,Coastal
2,Hurricane/Tropical Storm,2,2013,1,11,0,0,Storms
2,Coastal,3,2013,1,12,0,0,Coastal
1,Flooding,3,2014,2,22,0,22598611,Flooding
1,Flooding,3,2014,2,0,0,3169448,Flooding
1,Flooding,3,2014,1,0,0,835241,Flooding
2,Lightning,2,2014,1,0,0,693937,Lightning
3,Flooding,3,2014,1,0,0,513909,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,77,424199,Storms
1,Lightning,2,2014,1,0,0,357224,Lightning
1,Flooding,3,2014,1,0,0,340944,Flooding
4,Wind,4,2014,1,0,0,290871,Wind
3,Flooding,3,2014,1,0,0,215336,Flooding
6,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,209588,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,187047,Storms
1,Flooding,3,2014,1,0,0,147391,Flooding
4,Severe Storm/Thunder Storm/ Wind,1,2014,1,0,0,138102,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,127957,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,117877,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,101370,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,96243,Storms
4,Tornado,3,2014,1,0,0,91564,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,91431,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,89918,Storms
1,Flooding,3,2014,1,0,0,86393,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,67916,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,67326,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,67161,Storms
3,Flooding,3,2014,1,0,0,63870,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,63414,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,59134,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,57726,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,48725,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,47984,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,47023,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,46837,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,46062,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,45144,Storms
3,Flooding,2,2014,1,0,0,34861,Flooding
2,Hail,2,2014,1,0,0,34503,Hail
2,Hail,2,2014,1,0,0,34446,Hail
2,Hail,2,2014,1,0,0,34430,Hail
2,Hail,2,2014,1,0,0,34249,Hail
2,Hail,2,2014,1,0,0,33729,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,33593,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,32151,Storms
2,Hail,2,2014,1,0,0,31494,Hail
2,Hail,2,2014,1,0,0,31463,Hail
2,Hail,2,2014,1,0,0,31203,Hail
3,Flooding,3,2014,1,0,0,30901,Flooding
2,Hail,2,2014,1,0,0,30797,Hail
3,Flooding,2,2014,1,0,0,30683,Flooding
2,Hail,2,2014,1,0,0,30673,Hail
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,29554,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,29506,Storms
2,Hail,2,2014,1,0,0,29123,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,28780,Storms
3,Flooding,3,2014,1,0,0,28676,Flooding
5,Severe Storm/Thunder Storm/ Wind,1,2014,1,0,0,28597,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,23619,Storms
1,Tornado,4,2014,1,0,0,17348,Storms
2,Hail,3,2014,1,0,0,17286,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,17177,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,16644,Storms
2,Hail,2,2014,1,0,0,16275,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,16048,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15985,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15967,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15885,Storms
3,Severe Storm/Thunder Storm,3,2014,1,0,0,15469,Storms
2,Hail,3,2014,1,0,0,15152,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15011,Storms
2,Hail,2,2014,1,0,0,14907,Hail
2,Hail,2,2014,1,0,0,14869,Hail
3,Severe Storm/Thunder Storm,3,2014,1,0,0,14693,Storms
2,Hail,3,2014,1,0,0,14604,Hail
3,Flooding,1,2014,1,0,0,14460,Flooding
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,14273,Storms
2,Hail,3,2014,1,0,0,11749,Hail
2,Hail,2,2014,1,0,0,8379,Hail
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,8333,Storms
2,Hail,2,2014,1,0,0,8165,Hail
2,Hail,2,2014,1,0,0,8113,Hail
2,Hail,2,2014,1,0,0,7804,Hail
2,Hail,2,2014,1,0,0,7664,Hail
2,Hail,2,2014,1,0,0,7417,Hail
2,Hail,3,2014,1,0,0,4272,Hail
2,Hail,2,2014,1,0,0,3996,Hail
2,Hail,3,2014,1,0,0,3990,Hail
2,Hail,3,2014,1,0,0,3989,Hail
2,Hail,3,2014,1,0,0,3845,Hail
2,Hail,3,2014,1,0,0,3631,Hail
2,Hail,3,2014,1,0,0,3626,Hail
2,Hail,2,2014,1,0,0,3442,Hail
2,Hail,2,2014,1,0,0,3162,Hail
2,Hail,2,2014,1,0,0,2874,Hail
2,Hail,2,2014,1,0,0,1537,Hail
2,Hail,3,2014,1,0,0,1463,Hail
5,Winter Weather,1,2014,2,0,11,0,Winter Weather
2,Coastal,3,2014,1,12,0,0,Coastal
4,Flooding,4,2015,2,0,0,305816784,Flooding
2,Flooding,4,2015,16,0,0,158393184,Flooding
3,Flooding,4,2015,1,21,216,142858224,Flooding
3,Flooding,4,2015,1,0,0,72903348,Flooding
3,Flooding,4,2015,1,0,0,28917218,Flooding
3,Flooding,4,2015,1,0,0,28803084,Flooding
3,Flooding,4,2015,1,0,0,17265998,Flooding
3,Flooding,4,2015,1,0,0,16803120,Flooding
3,Flooding,4,2015,1,0,0,16324389,Flooding
3,Flooding,4,2015,1,0,0,14900880,Flooding
3,Flooding,4,2015,1,0,0,14450683,Flooding
3,Flooding,4,2015,1,13,13,13855916,Flooding
3,Flooding,4,2015,1,0,0,12933963,Flooding
3,Flooding,4,2015,1,0,0,12506593,Flooding
3,Flooding,4,2015,1,0,0,8277121,Flooding
4,Flooding,4,2015,1,0,0,8239869,Flooding
4,Flooding,4,2015,1,0,0,7771443,Flooding
3,Flooding,4,2015,1,0,0,7513848,Flooding
3,Flooding,4,2015,1,0,0,4921570,Flooding
3,Flooding,4,2015,1,0,0,4176209,Flooding
2,Flooding,4,2015,1,0,0,4031163,Flooding
2,Flooding,4,2015,1,0,0,3661812,Flooding
2,Flooding,4,2015,1,0,0,3374573,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,3316602,Storms
3,Flooding,2,2015,1,0,0,1942567,Flooding
3,Flooding,4,2015,1,26,65,1743561,Flooding
4,Flooding,4,2015,2,0,0,1722795,Flooding
3,Flooding,4,2015,1,12,12,1689664,Flooding
1,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,1593601,Storms
3,Flooding,4,2015,1,0,0,1478516,Flooding
2,Flooding,4,2015,1,0,0,1306006,Flooding
2,Flooding,4,2015,1,0,0,1281871,Flooding
3,Flooding,3,2015,1,0,0,927884,Flooding
2,Flooding,4,2015,1,0,0,900900,Flooding
2,Flooding,4,2015,1,0,0,868134,Flooding
2,Flooding,4,2015,1,0,0,858861,Flooding
2,Flooding,4,2015,1,0,0,839284,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,769113,Storms
2,Flooding,4,2015,1,0,0,687731,Flooding
2,Flooding,4,2015,1,0,0,647142,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,522196,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,518740,Storms
3,Flooding,3,2015,1,0,0,477589,Flooding
2,Flooding,4,2015,1,0,0,369827,Flooding
3,Flooding,4,2015,1,13,13,344590,Flooding
3,Flooding,4,2015,1,12,12,332765,Flooding
1,Wind,1,2015,2,0,0,294625,Wind
3,Flooding,3,2015,2,0,0,285136,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,272695,Storms
3,Flooding,3,2015,1,0,0,270320,Flooding
3,Flooding,3,2015,1,0,0,268558,Flooding
3,Flooding,4,2015,1,0,0,260059,Flooding
3,Flooding,4,2015,1,12,12,257087,Flooding
3,Flooding,3,2015,1,0,0,237374,Flooding
3,Flooding,3,2015,1,0,0,223836,Flooding
4,Flooding,4,2015,1,0,0,222482,Flooding
3,Flooding,3,2015,1,0,0,206678,Flooding
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,182748,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,179286,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,173500,Storms
2,Flooding,4,2015,1,0,0,172469,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,169331,Storms
3,Flooding,3,2015,1,0,0,167809,Flooding
1,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,153146,Storms
2,Flooding,4,2015,1,0,0,148041,Flooding
2,Flooding,4,2015,1,0,0,144110,Flooding
2,Flooding,4,2015,2,0,0,126587,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,122352,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,121971,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,108023,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,100999,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,100305,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,99563,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,98945,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,92182,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,86694,Storms
6,Tornado,2,2015,1,0,0,84094,Storms
3,Flooding,4,2015,1,0,0,80528,Flooding
3,Flooding,4,2015,1,0,0,79228,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,76137,Storms
3,Flooding,4,2015,1,0,0,74662,Flooding
1,Wind,1,2015,2,0,0,72047,Wind
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,69507,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,69247,Storms
2,Flooding,4,2015,1,0,0,68512,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,68366,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,67288,Storms
3,Flooding,3,2015,1,0,0,65811,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,65576,Storms
5,Flooding,3,2015,1,0,0,65189,Flooding
3,Severe Storm/Thunder Storm/ Wind,1,2015,1,0,0,63420,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,61784,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,59673,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,51474,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,51336,Storms
3,Flooding,2,2015,1,0,0,51331,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,51241,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,50761,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,50613,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,49791,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,49320,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,48597,Storms
4,Flooding,4,2015,1,0,0,47836,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,47337,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46937,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46880,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46314,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,45748,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,45701,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,45263,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,44108,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,43998,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,43694,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,43019,Storms
5,Flooding,3,2015,1,0,0,34459,Flooding
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,34455,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,34443,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,34103,Storms
3,Flooding,3,2015,1,0,0,34012,Flooding
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33774,Storms
5,Flooding,3,2015,1,0,0,33526,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33511,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33317,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32560,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32490,Storms
